filename,class,xmin,ymin,xmax,ymax,angle,zloc,weather
scene1_rgb_00000.jpg,car,757.0,174.0,789.0,186.0,-0.1780662,111.1695,clone
scene1_rgb_00000.jpg,car,742.0,175.0,768.0,186.0,-0.1980744,126.5388,clone
scene1_rgb_00000.jpg,car,660.0,182.0,680.0,191.0,3.057762,134.9407,clone
scene1_rgb_00000.jpg,car,590.0,188.0,600.0,196.0,1.646459,138.9581,clone
scene1_rgb_00000.jpg,car,638.0,184.0,648.0,193.0,-1.620669,133.1729,clone
scene1_rgb_00000.jpg,car,637.0,184.0,647.0,193.0,-1.60329,138.741,clone
scene1_rgb_00000.jpg,car,592.0,188.0,601.0,196.0,1.611217,144.8178,clone
scene1_rgb_00000.jpg,car,636.0,184.0,646.0,192.0,1.488571,148.5163,clone
scene1_rgb_00000.jpg,car,593.0,187.0,603.0,195.0,1.683441,154.0332,clone
scene1_rgb_00000.jpg,car,635.0,185.0,645.0,192.0,-1.652181,154.2959,clone
scene1_rgb_00000.jpg,car,596.0,187.0,604.0,194.0,1.610166,169.0089,clone
scene1_rgb_00000.jpg,car,634.0,184.0,643.0,192.0,-1.645204,162.8671,clone
scene1_rgb_00000.jpg,car,598.0,187.0,604.0,194.0,1.592875,174.1022,clone
scene1_rgb_00000.jpg,car,766.0,169.0,804.0,186.0,-0.2402429,101.501,clone
scene1_rgb_00000.jpg,car,575.0,186.0,592.0,195.0,-3.01181,198.8281,clone
scene1_rgb_00000.jpg,car,344.0,204.0,387.0,228.0,-1.235514,53.72952,clone
scene1_rgb_00001.jpg,car,746.0,167.0,1241.0,374.0,-1.99583,5.229192,clone
scene1_rgb_00001.jpg,car,702.0,187.0,856.0,293.0,-1.77496,11.98126,clone
scene1_rgb_00001.jpg,car,681.0,186.0,758.0,252.0,-1.634634,18.11399,clone
scene1_rgb_00001.jpg,car,363.0,203.0,451.0,261.0,1.866621,22.58904,clone
scene1_rgb_00001.jpg,car,497.0,197.0,532.0,222.0,1.703997,45.2643,clone
scene1_rgb_00001.jpg,car,644.0,185.0,675.0,210.0,-1.62529,48.8206,clone
scene1_rgb_00001.jpg,car,512.0,196.0,543.0,218.0,1.709208,50.83765,clone
scene1_rgb_00001.jpg,car,531.0,190.0,558.0,214.0,1.675393,59.14569,clone
scene1_rgb_00001.jpg,car,539.0,191.0,564.0,211.0,1.680149,65.7759,clone
scene1_rgb_00001.jpg,car,553.0,192.0,574.0,207.0,1.649183,76.64253,clone
scene1_rgb_00001.jpg,car,639.0,185.0,653.0,197.0,-1.607056,98.19888,clone
scene1_rgb_00001.jpg,car,673.0,181.0,710.0,196.0,-3.233276,91.05763,clone
scene1_rgb_00001.jpg,car,674.0,178.0,707.0,195.0,-3.227741,94.14973,clone
scene1_rgb_00001.jpg,car,576.0,189.0,590.0,201.0,-1.518477,102.5414,clone
scene1_rgb_00001.jpg,car,571.0,191.0,586.0,203.0,1.621269,91.48175,clone
scene1_rgb_00001.jpg,car,671.0,181.0,702.0,195.0,3.050289,100.3381,clone
scene1_rgb_00001.jpg,car,581.0,189.0,594.0,200.0,1.60478,113.8323,clone
scene1_rgb_00001.jpg,car,584.0,190.0,596.0,199.0,1.627561,119.3392,clone
scene1_rgb_00001.jpg,car,586.0,190.0,596.0,199.0,1.596459,124.2115,clone
scene1_rgb_00001.jpg,car,587.0,190.0,598.0,198.0,1.598623,130.2027,clone
scene1_rgb_00001.jpg,car,667.0,182.0,689.0,193.0,3.05951,125.9914,clone
scene1_rgb_00001.jpg,car,669.0,182.0,685.0,192.0,3.037298,128.5921,clone
scene1_rgb_00001.jpg,car,664.0,182.0,683.0,192.0,3.042512,130.9035,clone
scene1_rgb_00001.jpg,car,763.0,173.0,795.0,187.0,-0.2600297,106.6774,clone
scene1_rgb_00001.jpg,car,759.0,175.0,791.0,187.0,-0.180261,109.9897,clone
scene1_rgb_00001.jpg,car,660.0,183.0,680.0,192.0,3.057102,133.7627,clone
scene1_rgb_00001.jpg,car,590.0,189.0,600.0,197.0,1.646803,137.7818,clone
scene1_rgb_00001.jpg,car,638.0,186.0,649.0,194.0,-1.62089,131.9954,clone
scene1_rgb_00001.jpg,car,638.0,185.0,647.0,194.0,-1.603491,137.5635,clone
scene1_rgb_00001.jpg,car,592.0,189.0,601.0,197.0,1.611534,143.6414,clone
scene1_rgb_00001.jpg,car,637.0,186.0,647.0,193.0,1.488394,147.3389,clone
scene1_rgb_00001.jpg,car,593.0,189.0,603.0,196.0,1.683715,152.8569,clone
scene1_rgb_00001.jpg,car,635.0,186.0,645.0,193.0,-1.652336,153.1185,clone
scene1_rgb_00001.jpg,car,596.0,188.0,604.0,195.0,1.610405,167.8326,clone
scene1_rgb_00001.jpg,car,634.0,186.0,643.0,193.0,-1.645332,161.6898,clone
scene1_rgb_00001.jpg,car,634.0,186.0,643.0,193.0,-1.690343,167.1256,clone
scene1_rgb_00001.jpg,car,598.0,189.0,604.0,195.0,1.593097,172.9259,clone
scene1_rgb_00001.jpg,car,768.0,170.0,806.0,187.0,-0.2428113,100.3213,clone
scene1_rgb_00001.jpg,car,574.0,188.0,592.0,196.0,-3.011586,197.6525,clone
scene1_rgb_00001.jpg,car,338.0,206.0,382.0,230.0,-1.228443,52.5547,clone
scene1_rgb_00002.jpg,car,766.0,167.0,1241.0,374.0,-2.086889,4.159842,clone
scene1_rgb_00002.jpg,car,709.0,185.0,883.0,304.0,-1.793695,10.91189,clone
scene1_rgb_00002.jpg,car,684.0,185.0,767.0,255.0,-1.642459,17.04459,clone
scene1_rgb_00002.jpg,car,349.0,201.0,443.0,262.0,1.880159,21.5192,clone
scene1_rgb_00002.jpg,car,494.0,195.0,529.0,221.0,1.707626,44.19438,clone
scene1_rgb_00002.jpg,car,644.0,183.0,676.0,208.0,-1.626336,47.75112,clone
scene1_rgb_00002.jpg,car,509.0,194.0,541.0,217.0,1.712071,49.76772,clone
scene1_rgb_00002.jpg,car,529.0,188.0,557.0,212.0,1.677434,58.07575,clone
scene1_rgb_00002.jpg,car,538.0,189.0,563.0,209.0,1.681832,64.70592,clone
scene1_rgb_00002.jpg,car,552.0,190.0,573.0,205.0,1.6504,75.57253,clone
scene1_rgb_00002.jpg,car,639.0,183.0,654.0,196.0,-1.607375,97.12927,clone
scene1_rgb_00002.jpg,car,673.0,180.0,711.0,194.0,-3.234184,89.98832,clone
scene1_rgb_00002.jpg,car,674.0,177.0,708.0,194.0,-3.228602,93.08041,clone
scene1_rgb_00002.jpg,car,576.0,187.0,590.0,200.0,-1.517855,101.4713,clone
scene1_rgb_00002.jpg,car,570.0,189.0,586.0,201.0,1.62204,90.41174,clone
scene1_rgb_00002.jpg,car,671.0,179.0,702.0,193.0,3.04956,99.26875,clone
scene1_rgb_00002.jpg,car,581.0,187.0,593.0,198.0,1.605286,112.7622,clone
scene1_rgb_00002.jpg,car,583.0,188.0,595.0,197.0,1.62802,118.2691,clone
scene1_rgb_00002.jpg,car,586.0,188.0,596.0,197.0,1.596877,123.1414,clone
scene1_rgb_00002.jpg,car,587.0,188.0,597.0,196.0,1.599008,129.1325,clone
scene1_rgb_00002.jpg,car,667.0,180.0,690.0,191.0,3.059062,124.922,clone
scene1_rgb_00002.jpg,car,669.0,180.0,685.0,190.0,3.036881,127.5227,clone
scene1_rgb_00002.jpg,car,664.0,180.0,684.0,191.0,3.04214,129.8341,clone
scene1_rgb_00002.jpg,car,765.0,172.0,797.0,186.0,-0.2619382,105.6088,clone
scene1_rgb_00002.jpg,car,760.0,173.0,792.0,186.0,-0.1820719,108.9211,clone
scene1_rgb_00002.jpg,car,660.0,181.0,681.0,191.0,3.056781,132.6933,clone
scene1_rgb_00002.jpg,car,589.0,187.0,600.0,196.0,1.647152,136.7116,clone
scene1_rgb_00002.jpg,car,638.0,184.0,649.0,192.0,-1.621101,130.9257,clone
scene1_rgb_00002.jpg,car,638.0,183.0,647.0,192.0,-1.60368,136.4938,clone
scene1_rgb_00002.jpg,car,591.0,187.0,601.0,195.0,1.611847,142.5713,clone
scene1_rgb_00002.jpg,car,637.0,184.0,647.0,192.0,1.488214,146.2692,clone
scene1_rgb_00002.jpg,car,593.0,187.0,603.0,194.0,1.68401,151.7867,clone
scene1_rgb_00002.jpg,car,635.0,184.0,645.0,191.0,-1.652496,152.0487,clone
scene1_rgb_00002.jpg,car,595.0,186.0,604.0,194.0,1.610643,166.7623,clone
scene1_rgb_00002.jpg,car,634.0,184.0,643.0,191.0,-1.645465,160.62,clone
scene1_rgb_00002.jpg,car,634.0,184.0,643.0,191.0,-1.690481,166.0558,clone
scene1_rgb_00002.jpg,car,597.0,187.0,604.0,193.0,1.593315,171.8557,clone
scene1_rgb_00002.jpg,car,769.0,169.0,808.0,186.0,-0.2449638,99.25264,clone
scene1_rgb_00002.jpg,car,574.0,186.0,591.0,194.0,-3.01109,196.5819,clone
scene1_rgb_00002.jpg,car,293.0,206.0,344.0,231.0,-1.173323,51.28973,clone
scene1_rgb_00002.jpg,car,331.0,204.0,377.0,229.0,-1.221688,51.48415,clone
scene1_rgb_00003.jpg,car,794.0,164.0,1241.0,374.0,-2.221218,3.093264,clone
scene1_rgb_00003.jpg,car,716.0,183.0,916.0,317.0,-1.816209,9.845165,clone
scene1_rgb_00003.jpg,car,687.0,182.0,777.0,257.0,-1.651293,15.97776,clone
scene1_rgb_00003.jpg,car,333.0,199.0,434.0,264.0,1.894852,20.45363,clone
scene1_rgb_00003.jpg,car,490.0,192.0,527.0,219.0,1.711383,43.1284,clone
scene1_rgb_00003.jpg,car,644.0,180.0,677.0,206.0,-1.627425,46.68368,clone
scene1_rgb_00003.jpg,car,507.0,191.0,539.0,215.0,1.715012,48.70161,clone
scene1_rgb_00003.jpg,car,527.0,185.0,556.0,209.0,1.679516,57.00943,clone
scene1_rgb_00003.jpg,car,536.0,186.0,562.0,206.0,1.683537,63.63949,clone
scene1_rgb_00003.jpg,car,551.0,187.0,572.0,203.0,1.651627,74.50586,clone
scene1_rgb_00003.jpg,car,639.0,180.0,654.0,193.0,-1.607697,96.06075,clone
scene1_rgb_00003.jpg,car,674.0,177.0,712.0,191.0,-3.234998,88.91911,clone
scene1_rgb_00003.jpg,car,675.0,174.0,709.0,191.0,-3.229365,92.01112,clone
scene1_rgb_00003.jpg,car,575.0,184.0,589.0,197.0,-1.517236,100.4041,clone
scene1_rgb_00003.jpg,car,570.0,186.0,585.0,199.0,1.622813,89.34467,clone
scene1_rgb_00003.jpg,car,671.0,176.0,703.0,190.0,3.048928,98.19934,clone
scene1_rgb_00003.jpg,car,580.0,184.0,593.0,195.0,1.605789,111.6947,clone
scene1_rgb_00003.jpg,car,583.0,185.0,595.0,194.0,1.628472,117.2015,clone
scene1_rgb_00003.jpg,car,585.0,185.0,595.0,194.0,1.597293,122.0737,clone
scene1_rgb_00003.jpg,car,586.0,185.0,597.0,193.0,1.59939,128.0647,clone
scene1_rgb_00003.jpg,car,667.0,177.0,690.0,188.0,3.058718,123.852,clone
scene1_rgb_00003.jpg,car,669.0,177.0,686.0,188.0,3.036563,126.4527,clone
scene1_rgb_00003.jpg,car,665.0,177.0,684.0,188.0,3.04187,128.7641,clone
scene1_rgb_00003.jpg,car,766.0,169.0,798.0,183.0,-0.2637557,104.5371,clone
scene1_rgb_00003.jpg,car,661.0,178.0,681.0,188.0,3.056561,131.6232,clone
scene1_rgb_00003.jpg,car,589.0,184.0,600.0,193.0,1.647487,135.6436,clone
scene1_rgb_00003.jpg,car,638.0,181.0,649.0,190.0,-1.621309,129.8565,clone
scene1_rgb_00003.jpg,car,638.0,180.0,647.0,189.0,-1.603867,135.4245,clone
scene1_rgb_00003.jpg,car,591.0,184.0,600.0,192.0,1.612152,141.5031,clone
scene1_rgb_00003.jpg,car,637.0,181.0,647.0,189.0,1.488045,145.1996,clone
scene1_rgb_00003.jpg,car,592.0,184.0,603.0,191.0,1.684285,150.7184,clone
scene1_rgb_00003.jpg,car,635.0,181.0,645.0,188.0,-1.652644,150.979,clone
scene1_rgb_00003.jpg,car,595.0,183.0,603.0,191.0,1.610874,165.6938,clone
scene1_rgb_00003.jpg,car,634.0,181.0,643.0,188.0,-1.645587,159.5502,clone
scene1_rgb_00003.jpg,car,634.0,181.0,643.0,188.0,-1.690598,164.9859,clone
scene1_rgb_00003.jpg,car,597.0,184.0,604.0,190.0,1.593529,170.787,clone
scene1_rgb_00003.jpg,car,771.0,166.0,810.0,183.0,-0.2470254,98.18112,clone
scene1_rgb_00003.jpg,car,574.0,183.0,591.0,191.0,-3.010486,195.5135,clone
scene1_rgb_00003.jpg,car,285.0,203.0,338.0,229.0,-1.165745,50.22583,clone
scene1_rgb_00003.jpg,car,325.0,201.0,372.0,226.0,-1.214786,50.41988,clone
scene1_rgb_00004.jpg,car,841.0,163.0,1241.0,374.0,-2.456097,1.916727,clone
scene1_rgb_00004.jpg,car,726.0,181.0,966.0,338.0,-1.846822,8.668476,clone
scene1_rgb_00004.jpg,car,692.0,180.0,791.0,262.0,-1.662347,14.80099,clone
scene1_rgb_00004.jpg,car,313.0,198.0,423.0,268.0,1.912851,19.28,clone
scene1_rgb_00004.jpg,car,486.0,191.0,524.0,218.0,1.715788,41.9544,clone
scene1_rgb_00004.jpg,car,645.0,178.0,679.0,205.0,-1.628641,45.50632,clone
scene1_rgb_00004.jpg,car,504.0,190.0,538.0,214.0,1.718446,47.52748,clone
scene1_rgb_00004.jpg,car,525.0,184.0,554.0,208.0,1.681939,55.83505,clone
scene1_rgb_00004.jpg,car,535.0,185.0,561.0,205.0,1.685515,62.46502,clone
scene1_rgb_00004.jpg,car,550.0,186.0,571.0,201.0,1.653047,73.33113,clone
scene1_rgb_00004.jpg,car,639.0,179.0,654.0,191.0,-1.60804,94.88226,clone
scene1_rgb_00004.jpg,car,675.0,175.0,713.0,190.0,-3.236072,87.73879,clone
scene1_rgb_00004.jpg,car,675.0,172.0,710.0,189.0,-3.230382,90.83067,clone
scene1_rgb_00004.jpg,car,575.0,182.0,589.0,195.0,-1.516518,99.22861,clone
scene1_rgb_00004.jpg,car,569.0,184.0,585.0,197.0,1.62371,88.16943,clone
scene1_rgb_00004.jpg,car,672.0,175.0,704.0,189.0,3.048059,97.0188,clone
scene1_rgb_00004.jpg,car,580.0,183.0,593.0,194.0,1.606373,110.5191,clone
scene1_rgb_00004.jpg,car,583.0,183.0,595.0,193.0,1.628996,116.0257,clone
scene1_rgb_00004.jpg,car,585.0,183.0,595.0,192.0,1.597776,120.8978,clone
scene1_rgb_00004.jpg,car,586.0,183.0,597.0,192.0,1.599834,126.8887,clone
scene1_rgb_00004.jpg,car,668.0,175.0,691.0,186.0,3.058172,122.6707,clone
scene1_rgb_00004.jpg,car,670.0,175.0,687.0,186.0,3.036047,125.2713,clone
scene1_rgb_00004.jpg,car,665.0,176.0,685.0,186.0,3.041406,127.5828,clone
scene1_rgb_00004.jpg,car,768.0,167.0,800.0,181.0,-0.2659514,103.3513,clone
scene1_rgb_00004.jpg,car,661.0,176.0,682.0,186.0,3.056155,130.4421,clone
scene1_rgb_00004.jpg,car,589.0,183.0,600.0,191.0,1.647877,134.4675,clone
scene1_rgb_00004.jpg,car,638.0,179.0,649.0,188.0,-1.621526,128.6772,clone
scene1_rgb_00004.jpg,car,638.0,179.0,648.0,188.0,-1.604063,134.2451,clone
scene1_rgb_00004.jpg,car,591.0,182.0,600.0,191.0,1.612508,140.3268,clone
scene1_rgb_00004.jpg,car,637.0,179.0,647.0,187.0,1.48787,144.02,clone
scene1_rgb_00004.jpg,car,592.0,182.0,603.0,190.0,1.684604,149.5419,clone
scene1_rgb_00004.jpg,car,635.0,179.0,646.0,187.0,-1.652796,149.7994,clone
scene1_rgb_00004.jpg,car,595.0,182.0,603.0,189.0,1.611144,164.5171,clone
scene1_rgb_00004.jpg,car,634.0,179.0,643.0,187.0,-1.645711,158.3705,clone
scene1_rgb_00004.jpg,car,597.0,182.0,604.0,189.0,1.593778,169.6102,clone
scene1_rgb_00004.jpg,car,773.0,164.0,812.0,182.0,-0.249497,96.99554,clone
scene1_rgb_00004.jpg,car,573.0,181.0,591.0,189.0,-3.009976,194.3383,clone
scene1_rgb_00004.jpg,car,277.0,202.0,332.0,229.0,-1.157011,49.057,clone
scene1_rgb_00004.jpg,car,317.0,200.0,366.0,226.0,-1.206821,49.25016,clone
scene1_rgb_00005.jpg,car,914.0,167.0,1241.0,374.0,-2.79313,0.8488722,clone
scene1_rgb_00005.jpg,car,738.0,181.0,1029.0,367.0,-1.882332,7.600559,clone
scene1_rgb_00005.jpg,car,697.0,180.0,805.0,269.0,-1.674096,13.73305,clone
scene1_rgb_00005.jpg,car,293.0,199.0,413.0,273.0,1.930883,18.21394,clone
scene1_rgb_00005.jpg,car,483.0,190.0,522.0,219.0,1.719952,40.88822,clone
scene1_rgb_00005.jpg,car,645.0,178.0,680.0,205.0,-1.629836,44.43816,clone
scene1_rgb_00005.jpg,car,501.0,190.0,536.0,214.0,1.721666,46.46125,clone
scene1_rgb_00005.jpg,car,523.0,183.0,553.0,208.0,1.684189,54.7687,clone
scene1_rgb_00005.jpg,car,533.0,184.0,560.0,205.0,1.687341,61.39864,clone
scene1_rgb_00005.jpg,car,549.0,185.0,570.0,201.0,1.654348,72.26466,clone
scene1_rgb_00005.jpg,car,640.0,178.0,655.0,191.0,-1.608375,93.81364,clone
scene1_rgb_00005.jpg,car,675.0,175.0,714.0,189.0,-3.237172,86.66904,clone
scene1_rgb_00005.jpg,car,676.0,171.0,711.0,189.0,-3.231426,89.76086,clone
scene1_rgb_00005.jpg,car,574.0,182.0,589.0,195.0,-1.515873,98.16182,clone
scene1_rgb_00005.jpg,car,568.0,184.0,584.0,197.0,1.624521,87.1027,clone
scene1_rgb_00005.jpg,car,673.0,174.0,705.0,188.0,3.047155,95.94896,clone
scene1_rgb_00005.jpg,car,579.0,182.0,592.0,193.0,1.606897,109.4522,clone
scene1_rgb_00005.jpg,car,582.0,183.0,595.0,193.0,1.629462,114.9588,clone
scene1_rgb_00005.jpg,car,585.0,183.0,595.0,192.0,1.598206,119.8309,clone
scene1_rgb_00005.jpg,car,586.0,183.0,597.0,191.0,1.600228,125.8217,clone
scene1_rgb_00005.jpg,car,668.0,175.0,692.0,186.0,3.057574,121.6005,clone
scene1_rgb_00005.jpg,car,670.0,175.0,687.0,186.0,3.035474,124.2011,clone
scene1_rgb_00005.jpg,car,665.0,175.0,686.0,186.0,3.040882,126.5127,clone
scene1_rgb_00005.jpg,car,769.0,166.0,802.0,181.0,-0.2680734,102.2784,clone
scene1_rgb_00005.jpg,car,661.0,176.0,682.0,186.0,3.055684,129.372,clone
scene1_rgb_00005.jpg,car,588.0,182.0,600.0,191.0,1.648219,133.4004,clone
scene1_rgb_00005.jpg,car,639.0,179.0,650.0,188.0,-1.621738,127.6082,clone
scene1_rgb_00005.jpg,car,638.0,178.0,648.0,187.0,-1.604254,133.1761,clone
scene1_rgb_00005.jpg,car,591.0,182.0,600.0,190.0,1.612822,139.2597,clone
scene1_rgb_00005.jpg,car,592.0,182.0,603.0,190.0,1.684878,148.4747,clone
scene1_rgb_00005.jpg,car,636.0,179.0,646.0,186.0,-1.652943,148.7303,clone
scene1_rgb_00005.jpg,car,595.0,181.0,603.0,189.0,1.611379,163.4498,clone
scene1_rgb_00005.jpg,car,634.0,179.0,643.0,186.0,-1.645832,157.3013,clone
scene1_rgb_00005.jpg,car,634.0,179.0,643.0,186.0,-1.690832,162.7369,clone
scene1_rgb_00005.jpg,car,597.0,182.0,604.0,188.0,1.593996,168.5428,clone
scene1_rgb_00005.jpg,car,775.0,163.0,815.0,181.0,-0.251876,95.9227,clone
scene1_rgb_00005.jpg,car,573.0,181.0,591.0,189.0,-3.009599,193.272,clone
scene1_rgb_00005.jpg,car,235.0,206.0,289.0,231.0,-1.115413,48.60218,clone
scene1_rgb_00005.jpg,car,269.0,202.0,326.0,229.0,-1.148815,47.99393,clone
scene1_rgb_00005.jpg,car,310.0,200.0,361.0,226.0,-1.19934,48.18657,clone
scene1_rgb_00006.jpg,car,754.0,181.0,1129.0,374.0,-1.93367,6.426104,clone
scene1_rgb_00006.jpg,car,703.0,180.0,824.0,279.0,-1.689336,12.55865,clone
scene1_rgb_00006.jpg,car,268.0,201.0,400.0,281.0,1.952931,17.0418,clone
scene1_rgb_00006.jpg,car,479.0,191.0,519.0,221.0,1.724748,39.71626,clone
scene1_rgb_00006.jpg,car,646.0,178.0,682.0,206.0,-1.631242,43.26394,clone
scene1_rgb_00006.jpg,car,498.0,191.0,534.0,216.0,1.725346,45.2893,clone
scene1_rgb_00006.jpg,car,521.0,184.0,552.0,210.0,1.686738,53.59673,clone
scene1_rgb_00006.jpg,car,531.0,185.0,559.0,206.0,1.689398,60.22674,clone
scene1_rgb_00006.jpg,car,548.0,186.0,570.0,202.0,1.655802,71.09277,clone
scene1_rgb_00006.jpg,car,640.0,179.0,655.0,192.0,-1.608763,92.63956,clone
scene1_rgb_00006.jpg,car,676.0,175.0,716.0,190.0,-3.238522,85.49356,clone
scene1_rgb_00006.jpg,car,677.0,172.0,713.0,190.0,-3.232712,88.58537,clone
scene1_rgb_00006.jpg,car,574.0,183.0,589.0,196.0,-1.515162,96.98994,clone
scene1_rgb_00006.jpg,car,568.0,185.0,584.0,198.0,1.62542,85.93075,clone
scene1_rgb_00006.jpg,car,673.0,174.0,707.0,189.0,3.046028,94.7735,clone
scene1_rgb_00006.jpg,car,579.0,183.0,592.0,194.0,1.607471,108.2804,clone
scene1_rgb_00006.jpg,car,582.0,184.0,594.0,193.0,1.629971,113.787,clone
scene1_rgb_00006.jpg,car,585.0,183.0,595.0,193.0,1.598677,118.6591,clone
scene1_rgb_00006.jpg,car,586.0,183.0,597.0,192.0,1.600658,124.65,clone
scene1_rgb_00006.jpg,car,669.0,175.0,693.0,187.0,3.056796,120.425,clone
scene1_rgb_00006.jpg,car,671.0,175.0,688.0,186.0,3.034725,123.0256,clone
scene1_rgb_00006.jpg,car,666.0,176.0,686.0,186.0,3.040187,125.3373,clone
scene1_rgb_00006.jpg,car,662.0,176.0,683.0,186.0,3.055051,128.1968,clone
scene1_rgb_00006.jpg,car,588.0,183.0,600.0,191.0,1.648588,132.2287,clone
scene1_rgb_00006.jpg,car,639.0,179.0,650.0,188.0,-1.621981,126.4342,clone
scene1_rgb_00006.jpg,car,638.0,179.0,649.0,188.0,-1.604475,132.0021,clone
scene1_rgb_00006.jpg,car,591.0,183.0,600.0,191.0,1.613161,138.088,clone
scene1_rgb_00006.jpg,car,637.0,179.0,648.0,187.0,1.487509,141.777,clone
scene1_rgb_00006.jpg,car,592.0,182.0,603.0,190.0,1.68517,147.3031,clone
scene1_rgb_00006.jpg,car,636.0,179.0,646.0,187.0,-1.653112,147.5565,clone
scene1_rgb_00006.jpg,car,595.0,182.0,603.0,189.0,1.611631,162.2783,clone
scene1_rgb_00006.jpg,car,634.0,179.0,644.0,187.0,-1.64597,156.1276,clone
scene1_rgb_00006.jpg,car,597.0,182.0,604.0,189.0,1.59423,167.3713,clone
scene1_rgb_00006.jpg,car,777.0,163.0,817.0,181.0,-0.2546479,94.74376,clone
scene1_rgb_00006.jpg,car,573.0,181.0,591.0,190.0,-3.009284,192.1021,clone
scene1_rgb_00006.jpg,car,226.0,208.0,281.0,234.0,-1.105561,47.43459,clone
scene1_rgb_00006.jpg,car,260.0,204.0,319.0,232.0,-1.139467,46.82566,clone
scene1_rgb_00006.jpg,car,302.0,201.0,355.0,229.0,-1.190803,47.0177,clone
scene1_rgb_00007.jpg,car,774.0,183.0,1241.0,374.0,-1.997988,5.355094,clone
scene1_rgb_00007.jpg,car,709.0,181.0,846.0,290.0,-1.706248,11.4877,clone
scene1_rgb_00007.jpg,car,242.0,203.0,386.0,289.0,1.975266,15.97219,clone
scene1_rgb_00007.jpg,car,475.0,192.0,517.0,223.0,1.729266,38.64686,clone
scene1_rgb_00007.jpg,car,647.0,179.0,683.0,208.0,-1.632707,42.19324,clone
scene1_rgb_00007.jpg,car,495.0,192.0,532.0,217.0,1.728781,44.21993,clone
scene1_rgb_00007.jpg,car,519.0,185.0,550.0,211.0,1.689085,52.52739,clone
scene1_rgb_00007.jpg,car,530.0,186.0,558.0,208.0,1.691277,59.15747,clone
scene1_rgb_00007.jpg,car,547.0,187.0,569.0,203.0,1.657112,70.02357,clone
scene1_rgb_00007.jpg,car,640.0,179.0,656.0,193.0,-1.60918,91.56917,clone
scene1_rgb_00007.jpg,car,677.0,176.0,717.0,191.0,-3.239886,84.42233,clone
scene1_rgb_00007.jpg,car,678.0,172.0,714.0,190.0,-3.234013,87.51412,clone
scene1_rgb_00007.jpg,car,573.0,183.0,588.0,197.0,-1.514542,95.92085,clone
scene1_rgb_00007.jpg,car,567.0,185.0,584.0,199.0,1.626212,84.86156,clone
scene1_rgb_00007.jpg,car,674.0,175.0,708.0,190.0,3.044882,93.70232,clone
scene1_rgb_00007.jpg,car,579.0,184.0,592.0,195.0,1.607965,107.2114,clone
scene1_rgb_00007.jpg,car,582.0,184.0,594.0,194.0,1.630409,112.718,clone
scene1_rgb_00007.jpg,car,584.0,184.0,595.0,194.0,1.599078,117.5902,clone
scene1_rgb_00007.jpg,car,585.0,184.0,597.0,193.0,1.601023,123.5811,clone
scene1_rgb_00007.jpg,car,669.0,176.0,694.0,187.0,3.055991,119.3539,clone
scene1_rgb_00007.jpg,car,672.0,176.0,689.0,187.0,3.033949,121.9546,clone
scene1_rgb_00007.jpg,car,667.0,176.0,687.0,187.0,3.039463,124.2663,clone
